temperatura,humidade,unidade_temperatura
"","0.72","f"
"21.966666666666672","0.72","c"
"67.79","0.79","f"
"14.988888888888887","0.86","c"
"17.77777777777778","0.9","c"
"17.22222222222222","0.89","c"
"16.766666666666666","0.87","c"
"17.17777777777778","0.81","c"
"63.88","0.78","f"
"63.97","0.83","f"
"19.90555555555555","0.73","c"
"21.116666666666667","0.68","c"
"21.194444444444446","0.68","c"
"","0.64","f"
"70.26","0.72","f"
"22.644444444444446","0.63","c"
"","0.62","c"
"73.09","0.7","f"
"22.633333333333333","0.66","c"
"68.34","","f"
"68.33","0.77","f"
"66.33","0.88","f"
"64.17","0.95","f"
"63.05","0.92","f"
"16.327777777777776","0.89","c"
"15.055555555555555","0.87","c"
"14.988888888888887","0.83","c"
"13.205555555555557","0.95","c"
"13.366666666666667","","c"
"57.77","0.84","f"
"14.33888888888889","0.84","c"
"12.744444444444444","0.9","c"
"58.73","0.83","f"
"","0.75","f"
"19.977777777777774","0.64","c"
"22.17777777777778","0.59","c"
"22.700000000000003","0.53","c"
"75.04","0.48","f"
"","0.42","f"
"25.011111111111106","0.39","c"
"77.03","0.42","f"
"24.92777777777778","0.42","c"
"23.994444444444444","0.44","c"
"74.86","0.45","f"
"21.16111111111111","0.59","c"
"67.73","0.65","f"
"17.200000000000003","","c"
"16.688888888888886","","c"
"61.3","0.91","f"
"15.027777777777779","0.92","c"
"57.13","0.95","f"
"55.84","0.9","f"
"13.316666666666666","0.93","c"
"12.3","0.95","c"
"12.550000000000002","0.95","c"
"12.205555555555556","0.93","c"
"13.805555555555555","0.93","c"
"61.08","0.81","f"
"","0.78","c"
"19.93333333333333","0.68","c"
"69.95","0.62","f"
"","0.61","f"
"20.077777777777776","0.68","c"
"69.76","0.63","f"
"22.338888888888885","0.63","c"
"23.733333333333334","0.54","c"
"72.79","","f"
"73.0","0.57","f"
"21.13888888888889","0.63","c"
"64.46","0.73","f"
"16.211111111111112","0.81","c"
"60.97","0.84","f"
"15.572222222222223","0.87","c"
"57.02","","f"
"13.855555555555554","0.9","c"
"59.34","0.81","f"
"53.02","0.96","f"
"11.094444444444443","","c"
"10.78888888888889","0.96","c"
"10.999999999999998","0.93","c"
"54.68","0.99","f"
"17.522222222222222","","c"
"67.98","0.68","f"
"72.05","0.59","f"
"22.944444444444443","0.52","c"
"24.95555555555556","0.47","c"
"25.05","0.45","c"
"25.98333333333333","0.41","c"
"79.04","0.43","f"
"25.06666666666667","0.42","c"
"25.21111111111111","0.38","c"
"77.08","0.42","f"
"72.2","","f"
"20.311111111111114","0.6","c"
"17.755555555555556","0.7","c"
"18.172222222222217","0.69","c"
"17.26111111111111","0.72","c"
"17.061111111111114","0.71","c"
"16.622222222222224","0.71","c"
"14.761111111111111","0.91","c"
"15.066666666666666","0.8","c"
"61.089999999999996","0.81","f"
"59.21","0.9","f"
"","0.87","c"
"","0.76","f"
"63.13","0.76","f"
"20.900000000000002","0.73","c"
"72.77","0.62","f"
"72.66","","f"
"71.67","0.65","f"
"","0.64","f"
"22.333333333333332","0.65","c"
"73.09","0.66","f"
"23.81666666666667","0.59","c"
"","0.62","c"
"22.700000000000003","0.66","c"
"22.016666666666666","0.65","c"
"19.922222222222224","0.74","c"
"","0.84","f"
"17.22222222222222","0.81","c"
"17.255555555555556","0.84","c"
"60.92","0.87","f"
"16.022222222222226","0.9","c"
"15.094444444444447","0.82","c"
"56.83","0.96","f"
"56.04","0.96","f"
"","0.95","f"
"56.91","0.93","f"
"57.0","1.0","f"
"15.200000000000001","0.93","c"
"63.95","0.84","f"
"21.03888888888889","0.64","c"
"71.96","0.59","f"
"","0.51","f"
"75.0","0.48","f"
"24.81111111111111","0.45","c"
"24.92777777777778","","c"
"76.87","0.42","f"
"76.77","0.42","f"
"74.91","","f"
"71.91","0.55","f"
"18.461111111111116","0.69","c"
"","0.81","c"
"15.555555555555555","0.84","c"
"","0.81","f"
"","0.85","f"
"58.03","0.83","f"
"16.72222222222222","0.83","c"
"59.88","0.79","f"
"57.0","0.9","f"
"12.672222222222224","0.9","c"
"13.838888888888887","0.9","c"
"59.09","0.87","f"
"17.711111111111112","0.79","c"
"21.0","0.63","c"
"","0.57","c"
"23.666666666666664","0.51","c"
"24.93333333333333","0.45","c"
"","0.46","f"
"","","c"
"77.0","0.45","f"
"26.11111111111111","0.39","c"
"78.64","0.4","f"
"23.88888888888889","0.48","c"
"70.0","0.59","f"
"18.244444444444447","0.72","c"
"17.244444444444444","0.75","c"
"16.177777777777777","0.81","c"
"17.794444444444444","","c"
"16.666666666666668","0.78","c"
"61.14","0.81","f"
"13.350000000000001","0.95","c"
"15.555555555555555","0.93","c"
"15.0","0.93","c"
"14.516666666666667","0.96","c"
"15.0","0.93","c"
"15.0","0.93","c"
"15.0","0.94","c"
"59.21","0.93","f"
"59.21","0.93","f"
"61.24","0.92","f"
"","0.84","f"
"","0.73","f"
"20.91666666666667","0.67","c"
"21.06111111111111","0.63","c"
"21.11111111111111","0.63","c"
"70.18","0.61","f"
"20.07222222222222","","c"
"17.89444444444444","0.77","c"
"17.488888888888887","","c"
"16.16111111111111","0.86","c"
"16.16111111111111","0.81","c"
"15.166666666666666","0.87","c"
"56.97","0.93","f"
"","0.96","f"
"12.0","0.95","c"
"","","c"
"13.355555555555554","0.96","c"
"13.583333333333336","0.95","c"
"13.91111111111111","0.93","c"
"14.949999999999998","0.93","c"
"14.922222222222224","0.93","c"
"14.905555555555553","0.93","c"
"13.91111111111111","0.93","c"
"58.95","0.87","f"
"16.16111111111111","0.8","c"
"64.09","","f"
"","0.53","c"
"19.899999999999995","0.49","c"
"","0.45","c"
"19.105555555555554","0.46","c"
"66.08","0.43","f"
"16.227777777777778","0.58","c"
"57.75","0.73","f"
"12.850000000000001","0.89","c"
"12.755555555555556","","c"
"54.29","0.92","f"
"17.13888888888889","","c"
"16.622222222222224","0.9","c"
"66.85","0.9","f"
"","0.9","c"
"60.87","0.9","f"
"","0.93","f"
"62.71","0.88","f"
"17.200000000000003","0.87","c"
"64.01","0.9","f"
"17.849999999999998","0.96","c"
"17.872222222222224","0.96","c"
"18.08888888888889","","c"
"19.08333333333333","0.89","c"
"22.255555555555556","0.68","c"
"22.68333333333333","0.67","c"
"24.78888888888889","","c"
"76.78","0.64","f"
"24.88333333333334","0.64","c"
"24.833333333333332","0.65","c"
"23.61111111111111","0.7","c"
"","0.82","f"
"67.87","0.87","f"
"19.88333333333334","0.9","c"
"67.86","0.93","f"
"11.644444444444446","0.95","c"
"","0.93","c"
"11.322222222222223","0.89","c"
"12.17222222222222","0.99","c"
"12.17222222222222","0.99","c"
"","0.92","f"
"12.200000000000001","0.99","c"
"12.222222222222221","0.92","c"
"12.305555555555555","0.93","c"
"12.249999999999998","0.93","c"
"12.3","0.92","c"
"54.93","0.9","f"
"12.82777777777778","0.9","c"
"12.872222222222224","0.89","c"
"56.78","0.9","f"
"","0.89","c"
"13.988888888888889","0.89","c"
"14.911111111111113","0.84","c"
"15.072222222222223","0.82","c"
"13.93888888888889","0.89","c"
"13.08888888888889","0.89","c"
"55.13","0.83","f"
"12.3","0.8","c"
"12.711111111111112","0.85","c"
"54.0","","f"
"53.0","0.86","f"
"56.23","","f"
"52.01","0.86","f"
"55.0","0.77","f"
"11.11111111111111","0.85","c"
"11.161111111111113","0.86","c"
"12.711111111111112","0.77","c"
"55.02","0.78","f"
"","0.77","c"
"15.944444444444445","0.68","c"
"15.283333333333331","0.75","c"
"15.016666666666667","0.83","c"
"14.994444444444447","0.83","c"
"14.094444444444443","0.88","c"
"59.25","","f"
"16.16111111111111","0.77","c"
"17.061111111111114","0.73","c"
"17.22222222222222","0.72","c"
"16.11111111111111","0.72","c"
"15.0","0.78","c"
"15.0","0.78","c"
"14.97777777777778","","c"
"57.8","0.78","f"
"19.400000000000002","","c"
"19.422222222222217","0.93","c"
"15.82777777777778","0.95","c"
"","0.91","f"
"18.79444444444444","0.94","c"
"17.82222222222222","0.97","c"
"17.755555555555556","1.0","c"
"","0.93","c"
"18.766666666666666","0.93","c"
"17.711111111111112","1.0","c"
"63.88","","f"
"65.82","0.9","f"
"67.63","","f"
"67.88","0.87","f"
"69.61","0.82","f"
"19.93333333333333","0.86","c"
"18.916666666666668","0.92","c"
"19.022222222222222","","c"
"18.96111111111111","0.89","c"
"18.88888888888889","0.89","c"
"18.811111111111114","0.9","c"
"17.155555555555555","","c"
"17.59444444444445","0.93","c"
"16.62777777777778","0.94","c"
"61.63","","f"
"15.444444444444445","0.96","c"
"13.649999999999999","0.93","c"
"57.85","0.96","f"
"56.89","0.96","f"
"13.438888888888888","0.96","c"
"56.89","","f"
"14.911111111111113","0.93","c"
"59.1","0.93","f"
"61.05","0.87","f"
"16.227777777777778","0.87","c"
"","0.87","f"
"17.41111111111111","0.86","c"
"17.938888888888894","0.83","c"
"19.08333333333333","0.77","c"
"20.161111111111115","0.72","c"
"72.08","0.59","f"
"22.5","","c"
"70.21","0.62","f"
"21.105555555555554","0.67","c"
"19.055555555555557","0.73","c"
"17.25","0.81","c"
"","0.86","f"
"59.59","0.89","f"
"13.988888888888889","0.92","c"
"13.93888888888889","0.93","c"
"59.73","0.95","f"
"12.738888888888889","0.93","c"
"12.738888888888889","0.93","c"
"12.422222222222222","0.96","c"
"53.92","1.0","f"
"13.916666666666664","0.93","c"
"17.555555555555557","0.8","c"
"19.90555555555555","0.69","c"
"","0.64","f"
"71.67","0.64","f"
"71.79","0.56","f"
"23.744444444444444","0.55","c"
"","","c"
"22.649999999999995","0.54","c"
"74.75","0.51","f"
"23.772222222222226","0.5","c"
"22.24444444444445","0.59","c"
"22.10555555555556","0.64","c"
"19.194444444444443","0.76","c"
"17.244444444444444","0.87","c"
"62.08","0.9","f"
"","0.9","c"
"15.144444444444442","0.95","c"
"60.21","0.93","f"
"61.14","0.96","f"
"60.92","0.9","f"
"16.06666666666667","0.93","c"
"60.26","0.95","f"
"16.044444444444444","0.93","c"
"17.17777777777778","0.93","c"
"64.26","","f"
"19.88333333333334","0.74","c"
"69.67","0.74","f"
"22.049999999999997","0.65","c"
"22.17222222222222","0.64","c"
"23.66111111111111","0.59","c"
"71.96","","f"
"","0.61","c"
"71.42","0.61","f"
"68.08","0.73","f"
"18.86666666666666","0.79","c"
"18.86666666666666","0.81","c"
"17.872222222222224","0.9","c"
"17.22222222222222","0.93","c"
"17.22222222222222","0.93","c"
"","0.97","f"
"16.688888888888886","0.97","c"
"17.15","0.97","c"
"14.933333333333334","0.96","c"
"16.622222222222224","0.97","c"
"16.06111111111111","0.97","c"
"","","c"
"61.04","0.93","f"
"","0.99","c"
"17.194444444444443","0.94","c"
"64.0","","f"
"19.88333333333334","0.79","c"
"67.89","0.79","f"
"22.62222222222222","0.67","c"
"22.16111111111111","0.68","c"
"21.12222222222222","0.78","c"
"22.199999999999996","0.68","c"
"","0.66","f"
"22.188888888888886","0.68","c"
"22.083333333333332","0.65","c"
"19.977777777777774","","c"
"","0.78","c"
"61.25","0.87","f"
"15.672222222222224","0.9","c"
"60.34","0.9","f"
"15.072222222222223","0.93","c"
"59.05","0.93","f"
"","0.88","c"
"58.17","0.93","f"
"13.961111111111112","0.96","c"
"56.55","","f"
"14.005555555555556","0.93","c"
"16.116666666666664","0.93","c"
"63.96","","f"
"","0.78","c"
"21.13888888888889","0.68","c"
"21.994444444444447","0.69","c"
"72.09","0.68","f"
"73.13","","f"
"23.899999999999995","0.61","c"
"24.977777777777774","0.54","c"
"","0.54","c"
"78.71","0.47","f"
"","0.47","f"
"23.88888888888889","0.5","c"
"","0.59","c"
"20.97222222222222","0.73","c"
"65.84","0.83","f"
"17.700000000000003","0.91","c"
"5.416666666666667","0.93","c"
"43.93","0.93","f"
"","0.96","c"
"5.550000000000001","0.93","c"
"41.0","0.96","f"
"6.061111111111109","1.0","c"
"42.91","1.0","f"
"6.099999999999998","0.94","c"
"42.91","1.0","f"
"","0.93","f"
"39.97","0.99","f"
"42.48","0.93","f"
"45.96","0.89","f"
"7.044444444444444","0.89","c"
"45.96","0.89","f"
"7.23888888888889","0.89","c"
"7.322222222222223","0.92","c"
"6.605555555555556","0.93","c"
"44.87","0.93","f"
"42.41","","f"
"41.82","","f"
"41.84","0.93","f"
"6.627777777777777","0.93","c"
"39.82","0.96","f"
"43.16","0.83","f"
"31.47","0.95","f"
"6.600000000000001","0.93","c"
"45.62","0.96","f"
"6.55","0.96","c"
"46.05","0.96","f"
"","1.0","c"
"41.63","0.93","f"
"6.0888888888888895","0.99","c"
"6.4444444444444455","0.99","c"
"7.066666666666666","0.92","c"
"6.9222222222222225","0.83","c"
"5.272222222222223","0.88","c"
"6.466666666666667","0.83","c"
"5.3","0.88","c"
"","0.83","f"
"4.961111111111111","","c"
"3.7944444444444434","0.85","c"
"2.438888888888889","0.86","c"
"34.09","0.89","f"
"31.45","0.92","f"
"1.0611111111111091","0.92","c"
"-1.0388888888888894","0.92","c"
"29.58","0.92","f"
"-0.14999999999999977","0.91","c"
"","0.96","c"
"-0.8888888888888897","0.92","c"
"","0.96","f"
"29.47","","f"
"28.01","0.96","f"
"-0.5999999999999991","0.93","c"
"0.19444444444444522","0.93","c"
"34.0","0.92","f"
"2.2499999999999982","0.92","c"
"3.111111111111112","0.94","c"
"43.09","0.79","f"
"40.25","","f"
"44.97","0.73","f"
"6.25","0.72","c"
"41.64","0.79","f"
"","0.91","c"
"36.05","1.0","f"
"0.43888888888888844","0.96","c"
"34.04","0.99","f"
"2.1222222222222222","1.0","c"
"-0.994444444444444","0.96","c"
"34.42","1.0","f"
"","1.0","f"
"2.372222222222224","0.96","c"
"-3.255555555555555","0.99","c"
"-0.4555555555555557","1.0","c"
"34.47","","f"
"34.34","0.96","f"
"","1.0","c"
"33.38","0.93","f"
"28.79","0.99","f"
"27.36","1.0","f"
"-2.155555555555555","1.0","c"
"-3.0333333333333337","0.99","c"
"29.34","0.93","f"
"28.47","0.93","f"
"-1.1944444444444438","0.99","c"
"-1.594444444444445","1.0","c"
"29.69","1.0","f"
"31.27","0.93","f"
"-0.8944444444444442","0.92","c"
"28.8","0.92","f"
"","","c"
"-2.1388888888888897","1.0","c"
"29.23","0.96","f"
"26.58","1.0","f"
"-2.233333333333333","0.96","c"
"-3.5666666666666678","0.96","c"
"25.43","0.96","f"
"-4.1499999999999995","1.0","c"
"","0.96","c"
"-3.4777777777777787","1.0","c"
"-4.400000000000001","1.0","c"
"-4.438888888888887","1.0","c"
"-4.405555555555555","1.0","c"
"23.29","0.93","f"
"-4.411111111111111","1.0","c"
"24.06","1.0","f"
"-4.888888888888889","1.0","c"
"","0.92","c"
"-3.8333333333333326","0.93","c"
"24.98","1.0","f"
"25.92","1.0","f"
"26.04","1.0","f"
"25.68","1.0","f"
"-3.866666666666667","1.0","c"
"-3.7055555555555566","1.0","c"
"24.56","1.0","f"
"-4.2555555555555555","0.96","c"
"-4.233333333333334","0.96","c"
"25.59","1.0","f"
"-3.638888888888889","1.0","c"
"27.03","0.97","f"
"25.36","0.96","f"
"25.29","0.96","f"
"-4.288888888888888","0.97","c"
"23.5","1.0","f"
"21.4","1.0","f"
"21.33","1.0","f"
"-5.594444444444445","1.0","c"
"22.56","1.0","f"
"-4.144444444444445","0.94","c"
"","1.0","c"
"-3.5833333333333335","1.0","c"
"-2.938888888888888","0.93","c"
"26.75","","f"
"-3.827777777777778","1.0","c"
"29.04","0.93","f"
"26.47","1.0","f"
"-3.533333333333333","0.93","c"
"-4.627777777777776","1.0","c"
"24.13","1.0","f"
"-4.8500000000000005","1.0","c"
"-4.705555555555555","0.97","c"
"23.23","1.0","f"
"-1.0888888888888895","0.96","c"
"-1.5666666666666669","1.0","c"
"-1.5999999999999994","","c"
"-1.5999999999999994","0.96","c"
"-3.4111111111111114","0.96","c"
"-4.894444444444444","0.93","c"
"23.23","0.93","f"
"","1.0","c"
"-2.1500000000000004","1.0","c"
"","1.0","c"
"26.34","0.99","f"
"-1.1111111111111112","","c"
"30.0","1.0","f"
"-0.13333333333333247","0.93","c"
"-0.07222222222222167","1.0","c"
"-0.022222222222221748","1.0","c"
"31.75","1.0","f"
"31.87","0.93","f"
"31.83","","f"
"30.0","1.0","f"
"-1.1333333333333329","1.0","c"
"-1.1333333333333329","1.0","c"
"29.75","0.97","f"
"-1.6888888888888884","0.96","c"
"29.87","0.96","f"
"-3.5888888888888895","0.99","c"
"-1.7111111111111101","1.0","c"
"-1.2055555555555566","0.96","c"
"-1.8666666666666663","","c"
"","0.93","f"
"-2.244444444444444","1.0","c"
"-4.500000000000001","0.99","c"
"27.96","1.0","f"
"-2.244444444444444","1.0","c"
"-1.3222222222222217","0.93","c"
"","0.93","f"
"29.96","1.0","f"
"","0.93","c"
"","0.93","c"
"31.83","0.93","f"
"30.2","0.99","f"
"30.0","1.0","f"
"-4.022222222222221","1.0","c"
"23.98","1.0","f"
"-1.161111111111111","","c"
"-1.1111111111111112","0.96","c"
"29.91","0.97","f"
"-1.1111111111111112","0.96","c"
"-1.6222222222222231","1.0","c"
"0.6333333333333336","0.96","c"
"29.04","1.0","f"
"-1.6444444444444448","1.0","c"
"","1.0","f"
"28.04","1.0","f"
"-2.1500000000000004","1.0","c"
"28.11","1.0","f"
"-5.177777777777778","1.0","c"
"","1.0","f"
"-0.21111111111111056","","c"
"26.43","0.93","f"
"0.022222222222221748","0.93","c"
"-1.3722222222222216","0.99","c"
"32.04","1.0","f"
"","1.0","c"
"-3.2166666666666663","0.99","c"
"-2.5722222222222215","1.0","c"
"-2.5722222222222215","1.0","c"
"0.18888888888889077","0.99","c"
"1.1111111111111112","","c"
"0.5999999999999991","0.96","c"
"-0.8611111111111115","0.99","c"
"33.08","1.0","f"
"1.1111111111111112","0.96","c"
"","0.87","f"
"1.1833333333333347","","c"
"1.1333333333333329","0.96","c"
"","","c"
"-2.705555555555556","0.96","c"
"","1.0","f"
"27.1","0.99","f"
"26.87","0.93","f"
"","0.93","c"
"-2.938888888888888","0.93","c"
"30.37","0.93","f"
"29.34","0.93","f"
"-1.938888888888888","0.99","c"
"","0.92","c"
"-1.9833333333333334","0.93","c"
"-2.4944444444444436","0.96","c"
"28.41","0.92","f"
"-2.461111111111111","0.92","c"
"-1.6222222222222231","0.91","c"
"-1.3666666666666671","0.9","c"
"-1.7166666666666666","0.89","c"
"-1.6444444444444448","0.84","c"
"-2.2000000000000006","0.83","c"
"28.51","0.82","f"
"","0.89","c"
"27.83","0.85","f"
"","0.82","c"
"-1.7444444444444447","0.83","c"
"-1.761111111111112","0.82","c"
"28.78","0.82","f"
"-2.333333333333333","0.84","c"
"-2.4277777777777785","0.85","c"
"28.47","0.91","f"
"-2.616666666666667","","c"
"","0.92","f"
"-2.694444444444445","0.92","c"
"27.49","0.93","f"
"-1.8055555555555556","0.92","c"
"-1.7444444444444447","0.92","c"
"-3.1277777777777773","1.0","c"
"28.72","0.92","f"
"-2.4333333333333327","0.92","c"
"-1.4833333333333343","0.92","c"
"28.73","0.92","f"
"-2.0722222222222224","0.89","c"
"","0.9","c"
"-2.7111111111111104","","c"
"","0.96","c"
"-0.28888888888888864","0.96","c"
"43.0","0.95","f"
"4.677777777777779","0.92","c"
"4.961111111111111","0.93","c"
"40.64","0.93","f"
"6.038888888888888","0.93","c"
"4.4555555555555575","0.93","c"
"4.444444444444445","0.93","c"
"","0.86","f"
"44.05","0.83","f"
"6.738888888888891","0.67","c"
"6.983333333333333","0.71","c"
"44.56","0.66","f"
"","0.66","c"
"42.98","0.76","f"
"4.333333333333332","0.8","c"
"41.33","","f"
"37.55","0.89","f"
"33.25","0.91","f"
"-0.033333333333332625","0.92","c"
"31.74","0.96","f"
"1.0666666666666675","0.95","c"
"","0.96","f"
"-2.6888888888888887","","c"
"-0.12777777777777802","0.92","c"
"","0.85","c"
"-2.8277777777777775","0.82","c"
"25.55","0.83","f"
"26.44","0.79","f"
"-3.283333333333333","0.79","c"
"-3.7666666666666675","0.76","c"
"-3.5833333333333335","0.76","c"
"-3.227777777777777","0.76","c"
"-3.3000000000000007","0.75","c"
"26.19","0.75","f"
"30.32","","f"
"33.26","0.64","f"
"32.77","0.64","f"
"","0.67","c"
"-2.2277777777777787","0.79","c"
"-3.161111111111112","0.82","c"
"-3.822222222222221","0.88","c"
"","0.95","f"
"30.13","0.88","f"
"-1.0388888888888894","0.92","c"
"-3.394444444444444","","c"
"26.48","0.92","f"
"-2.616666666666667","0.92","c"
"33.81","0.92","f"
"31.29","0.92","f"
"-0.3722222222222232","","c"
"-0.3111111111111104","0.95","c"
"-1.9500000000000008","0.99","c"
"28.4","0.99","f"
"","","f"
"","0.92","f"
"27.34","","f"
"-2.322222222222222","0.87","c"
"-0.4999999999999992","0.85","c"
"31.83","0.76","f"
"1.3222222222222237","0.72","c"
"1.7555555555555538","0.71","c"
"-0.3777777777777776","0.82","c"
"-2.066666666666666","","c"
"-1.2000000000000002","0.85","c"
"31.54","0.85","f"
"","0.86","c"
"1.161111111111113","0.85","c"
"0.6500000000000009","0.92","c"
"-1.0666666666666675","0.9","c"
"-0.9388888888888896","0.92","c"
"","0.92","f"
"-1.1722222222222218","0.92","c"
"29.47","0.92","f"
"1.1388888888888873","0.92","c"
"-0.8555555555555551","0.92","c"
"29.9","","f"
"-1.2444444444444436","0.92","c"
"30.97","","f"
"34.05","0.99","f"
"2.2000000000000006","0.92","c"
"2.7111111111111126","0.89","c"
"2.9611111111111104","0.82","c"
"35.55","0.88","f"
"","0.82","c"
"37.12","0.76","f"
"39.21","0.81","f"
"","0.85","f"
"-2.4055555555555546","0.91","c"
"-1.5388888888888888","0.92","c"
"","0.92","f"
"23.34","0.96","f"
"23.09","0.96","f"
"-3.716666666666667","0.96","c"
"25.98","0.9","f"
"22.73","0.92","f"
"-5.7555555555555555","0.99","c"
